ensembl_gene_id,symbol,type,entrez_id
ENSG00000230817,LINC01362,mRNA,103283057
ENSG00000231605,LINC01363,mRNA,101928484
ENSG00000227290,LINC01364,lncRNA,100505768
ENSG00000250772,LINC01365,lncRNA,101927007
ENSG00000235172,LINC01366,mRNA,257358
ENSG00000237767,LINC01370,lncRNA,100505663
ENSG00000280560,LINC01374,mRNA,105378425
ENSG00000226159,LINC01375,mRNA,101926924
ENSG00000236204,LINC01376,lncRNA,400945
ENSG00000236922,LINC01378,mRNA,103689918
ENSG00000230452,LINC01381,lncRNA,106144568
ENSG00000251604,LINC01385,mRNA,106144542
ENSG00000251324,LINC01386,mRNA,104355294
ENSG00000265944,LINC01387,mRNA,100130480
ENSG00000231808,LINC01388,mRNA,101929179
ENSG00000225762,LINC01389,lncRNA,102724077
ENSG00000244578,LINC01391,mRNA,103344930
ENSG00000233607,LINC01392,mRNA,104355291
ENSG00000225535,LINC01393,mRNA,102724386
ENSG00000281809,LINC01394,lncRNA,106144586
ENSG00000281097,LINC01395,mRNA,101929557
ENSG00000273396,LINC01396,lncRNA,103695434
ENSG00000258673,LINC01397,lncRNA,104355139
ENSG00000224863,LINC01398,mRNA,101929651
ENSG00000233080,LINC01399,lncRNA,104310353
ENSG00000232920,LINC01400,lncRNA,107080554
ENSG00000228139,LINC01402,mRNA,104797536
ENSG00000258240,LINC01404,mRNA,105369980
ENSG00000185847,LINC01405,mRNA,100131138
ENSG00000237491,LINC01409,mRNA,105378580
ENSG00000238113,LINC01410,lncRNA,103352539
ENSG00000249306,LINC01411,mRNA,101928176
ENSG00000232606,LINC01412,mRNA,101928455
ENSG00000260172,LINC01413,mRNA,101928611
ENSG00000253554,LINC01414,lncRNA,102724623
ENSG00000267325,LINC01415,mRNA,100132501
ENSG00000260930,LINC01416,mRNA,101927273
ENSG00000253898,LINC01419,lncRNA,103352670
ENSG00000223704,LINC01422,mRNA,101929539
ENSG00000231231,LINC01423,lncRNA,102724678
ENSG00000236519,LINC01424,lncRNA,101928689
ENSG00000233997,LINC01425,lncRNA,101927821
ENSG00000234380,LINC01426,lncRNA,100506385
ENSG00000225321,LINC01427,mRNA,101929663
ENSG00000228888,LINC01428,lncRNA,101929265
ENSG00000227964,LINC01429,mRNA,101927678
ENSG00000232645,LINC01431,mRNA,100505683
ENSG00000234435,LINC01432,lncRNA,100270679
ENSG00000230176,LINC01433,mRNA,728228
ENSG00000229981,LINC01435,mRNA,103695365
ENSG00000231106,LINC01436,mRNA,100996609
ENSG00000249519,LINC01438,lncRNA,106144527
ENSG00000235166,LINC01440,lncRNA,102723578
ENSG00000224008,LINC01441,mRNA,101927796
ENSG00000227510,LINC01442,lncRNA,103456507
ENSG00000266554,LINC01443,lncRNA,400644
ENSG00000264301,LINC01444,lncRNA,101927642
ENSG00000231427,LINC01445,mRNA,102723605
ENSG00000205628,LINC01446,lncRNA,401337
ENSG00000236078,LINC01447,mRNA,101929086
ENSG00000238284,LINC01448,lncRNA,101928795
ENSG00000224017,LINC01449,lncRNA,101928773
ENSG00000232458,LINC01450,lncRNA,101928744
ENSG00000250888,LINC01455,lncRNA,105616916
ENSG00000225882,LINC01456,mRNA,105373144
ENSG00000205334,LINC01460,mRNA,100129995
ENSG00000221949,LINC01465,lncRNA,283416
ENSG00000258977,LINC01467,lncRNA,101928559
ENSG00000249484,LINC01470,lncRNA,101927134
ENSG00000239921,LINC01471,mRNA,101927149
ENSG00000237877,LINC01473,lncRNA,101927217
ENSG00000236849,LINC01474,mRNA,101927258
ENSG00000257582,LINC01475,lncRNA,101927324
ENSG00000265313,LINC01476,mRNA,101927728
ENSG00000261715,LINC01477,mRNA,101927900
ENSG00000267337,LINC01478,mRNA,101927921
ENSG00000255772,LINC01479,lncRNA,101927922
ENSG00000270164,LINC01480,lncRNA,101927931
ENSG00000267659,LINC01482,lncRNA,101928104
ENSG00000227517,LINC01483,lncRNA,101928122
ENSG00000253686,LINC01484,lncRNA,101928136
ENSG00000254211,LINC01485,lncRNA,101928154
ENSG00000256560,LINC01486,mRNA,101928138
ENSG00000241336,LINC01487,mRNA,101928190
ENSG00000285094,LINC01488,mRNA,101928292
ENSG00000255727,LINC01489,lncRNA,101928340
ENSG00000257741,LINC01490,lncRNA,101928420
ENSG00000259572,LINC01491,lncRNA,101928442
ENSG00000225564,LINC01492,mRNA,101928496
ENSG00000254562,LINC01493,mRNA,101928536
ENSG00000228135,LINC01494,lncRNA,101928537
ENSG00000255323,LINC01495,lncRNA,102723378
ENSG00000234766,LINC01496,mRNA,102723426
ENSG00000237560,LINC01497,lncRNA,102723487
ENSG00000247213,LINC01498,mRNA,102723562
ENSG00000255171,LINC01499,lncRNA,102723644
ENSG00000258583,LINC01500,lncRNA,102723742
ENSG00000229613,LINC01501,mRNA,340515
ENSG00000237339,LINC01502,mRNA,100130954
ENSG00000233901,LINC01503,lncRNA,100506119
ENSG00000225434,LINC01504,mRNA,100507540
ENSG00000234229,LINC01505,mRNA,100996590
ENSG00000234506,LINC01506,lncRNA,101927015
ENSG00000230945,LINC01507,lncRNA,101927477
ENSG00000231107,LINC01508,mRNA,101927873
ENSG00000226825,LINC01509,lncRNA,101928720
ENSG00000250584,LINC01511,lncRNA,100506791
ENSG00000289313,LINC01512,mRNA,100132354
ENSG00000246016,LINC01513,mRNA,112163642
ENSG00000237579,LINC01514,mRNA,101927396
ENSG00000228065,LINC01515,mRNA,101928913
ENSG00000231422,LINC01516,mRNA,101929025
ENSG00000232624,LINC01517,lncRNA,101929218
ENSG00000233515,LINC01518,lncRNA,101929397
ENSG00000237267,LINC01519,lncRNA,101929624
ENSG00000230962,LINC01520,lncRNA,101929684
ENSG00000213888,LINC01521,lncRNA,54944
ENSG00000237423,LINC01522,lncRNA,101927457
ENSG00000229522,LINC01523,lncRNA,101060004
ENSG00000234948,LINC01524,mRNA,101927700
ENSG00000235202,LINC01525,lncRNA,104355292
ENSG00000224995,LINC01526,mRNA,101928770
ENSG00000224308,LINC01527,lncRNA,101927988
ENSG00000289037,LINC01530,lncRNA,729975
ENSG00000205786,LINC01531,lncRNA,100128682
ENSG00000267014,LINC01532,lncRNA,100505835
ENSG00000267779,LINC01533,mRNA,100996665
ENSG00000226686,LINC01535,mRNA,101927667
ENSG00000227467,LINC01537,mRNA,101928555
ENSG00000266952,LINC01538,mRNA,400654
ENSG00000267712,LINC01539,lncRNA,100505474
ENSG00000260676,LINC01541,mRNA,100505776
ENSG00000263862,LINC01543,lncRNA,100506787
ENSG00000260440,LINC01544,mRNA,100996669
ENSG00000204904,LINC01545,lncRNA,724087
ENSG00000228459,LINC01546,mRNA,100129464
ENSG00000183250,LINC01547,lncRNA,84536
ENSG00000229086,LINC01548,lncRNA,728409
ENSG00000232560,LINC01549,mRNA,100505929
ENSG00000246223,LINC01550,lncRNA,388011
ENSG00000186960,LINC01551,mRNA,387978
ENSG00000235931,LINC01553,lncRNA,283025
ENSG00000236882,LINC01554,mRNA,202299
ENSG00000180869,LINC01555,mRNA,439927
ENSG00000204709,LINC01556,mRNA,729583
ENSG00000146521,LINC01558,mRNA,26238
ENSG00000180861,LINC01559,lncRNA,283422
ENSG00000196741,LINC01560,mRNA,203414
ENSG00000177234,LINC01561,lncRNA,404216
ENSG00000203356,LINC01562,lncRNA,105378716
ENSG00000236819,LINC01563,mRNA,101060544
ENSG00000235899,LINC01564,lncRNA,101927171
ENSG00000198685,LINC01565,lncRNA,23434
ENSG00000259841,LINC01566,mRNA,283914
ENSG00000224310,LINC01567,lncRNA,400511
ENSG00000258779,LINC01568,lncRNA,100506172
ENSG00000262468,LINC01569,lncRNA,100507501
ENSG00000260338,LINC01570,lncRNA,101926950
ENSG00000260057,LINC01571,lncRNA,101927364
ENSG00000261008,LINC01572,lncRNA,101927957
ENSG00000248859,LINC01574,mRNA,102577424
ENSG00000258754,LINC01579,mRNA,283682
ENSG00000258785,LINC01580,lncRNA,101927129
ENSG00000259724,LINC01581,mRNA,101927112
ENSG00000259611,LINC01582,mRNA,101927332
ENSG00000259518,LINC01583,mRNA,101929690
ENSG00000260477,LINC01584,mRNA,101929701
ENSG00000245479,LINC01585,lncRNA,101929765
ENSG00000249487,LINC01586,lncRNA,101929743
ENSG00000082929,LINC01587,lncRNA,10141
ENSG00000214900,LINC01588,mRNA,283551
ENSG00000238120,LINC01589,mRNA,100506737
ENSG00000254083,LINC01591,lncRNA,286094
ENSG00000253658,LINC01592,lncRNA,100505718
ENSG00000231221,LINC01593,mRNA,107178918
ENSG00000225328,LINC01594,lncRNA,102724774
ENSG00000259108,LINC01595,lncRNA,102725176
ENSG00000250666,LINC01596,lncRNA,105377617
ENSG00000205611,LINC01597,mRNA,400841
ENSG00000164385,LINC01600,mRNA,154386
ENSG00000205293,LINC01602,mRNA,100505477
ENSG00000253479,LINC01603,lncRNA,100505739
ENSG00000253161,LINC01605,mRNA,100507420
ENSG00000253301,LINC01606,mRNA,100507651
ENSG00000272138,LINC01607,lncRNA,101927067
ENSG00000253877,LINC01608,mRNA,101927459
ENSG00000253103,LINC01609,lncRNA,101927487
ENSG00000237643,LINC01610,mRNA,101928353
ENSG00000231776,LINC01611,mRNA,105377880
ENSG00000250266,LINC01612,mRNA,101928223
ENSG00000261432,LINC01613,mRNA,106146149
ENSG00000230838,LINC01614,lncRNA,105373869
ENSG00000223485,LINC01615,lncRNA,101929484
ENSG00000261340,LINC01616,mRNA,106456574
ENSG00000250302,LINC01618,lncRNA,152578
ENSG00000257242,LINC01619,lncRNA,256021
ENSG00000168746,LINC01620,lncRNA,140834
ENSG00000235357,LINC01621,lncRNA,89758
ENSG00000286785,LINC01622,lncRNA,285768
ENSG00000225595,LINC01623,lncRNA,401242
ENSG00000227508,LINC01624,lncRNA,401289
ENSG00000238099,LINC01625,lncRNA,645434
ENSG00000223765,LINC01626,lncRNA,102724000
ENSG00000224648,LINC01627,mRNA,105376036
ENSG00000232688,LINC01628,lncRNA,102724321
ENSG00000258602,LINC01629,mRNA,105370578
ENSG00000227115,LINC01630,mRNA,100287225
ENSG00000277199,LINC01632,mRNA,101929826
ENSG00000260976,LINC01633,mRNA,101929069
ENSG00000235295,LINC01634,lncRNA,100192420
ENSG00000228397,LINC01635,mRNA,101928043
ENSG00000237476,LINC01637,mRNA,101928891
ENSG00000233521,LINC01638,lncRNA,105372978
ENSG00000236117,LINC01639,mRNA,105373054
ENSG00000231253,LINC01640,lncRNA,105373006
ENSG00000234277,LINC01641,mRNA,107985463
ENSG00000236052,LINC01643,mRNA,105373010
ENSG00000218357,LINC01644,mRNA,101927722
ENSG00000224968,LINC01645,mRNA,102724661
ENSG00000232596,LINC01646,lncRNA,105376679
ENSG00000235643,LINC01647,mRNA,101929181
ENSG00000233399,LINC01648,lncRNA,101929406
ENSG00000228127,LINC01649,lncRNA,101928995
ENSG00000230434,LINC01650,lncRNA,101928169
ENSG00000279920,LINC01651,lncRNA,105372944
ENSG00000232100,LINC01653,mRNA,101929631
ENSG00000261781,LINC01654,mRNA,101927876
ENSG00000227925,LINC01655,lncRNA,101929771
ENSG00000232655,LINC01656,lncRNA,101927526
ENSG00000224718,LINC01657,mRNA,101928751
ENSG00000234928,LINC01659,lncRNA,101929374
ENSG00000237460,LINC01661,mRNA,105378889
ENSG00000235478,LINC01664,lncRNA,100996342
ENSG00000235343,LINC01665,lncRNA,101929350
ENSG00000279579,LINC01666,mRNA,105372730
ENSG00000280081,LINC01667,lncRNA,441058
ENSG00000283051,LINC01668,mRNA,101928311
ENSG00000279094,LINC01670,lncRNA,105379487
ENSG00000225431,LINC01671,mRNA,101928233
ENSG00000228750,LINC01672,lncRNA,100505887
ENSG00000234052,LINC01673,mRNA,105372763
ENSG00000228159,LINC01674,lncRNA,102724188
ENSG00000234142,LINC01675,lncRNA,105371590
ENSG00000230768,LINC01676,mRNA,101928476
ENSG00000233047,LINC01677,mRNA,105378884
ENSG00000225331,LINC01678,mRNA,105377138
ENSG00000237989,LINC01679,lncRNA,101928399
ENSG00000233882,LINC01680,mRNA,105371660
ENSG00000233985,LINC01681,mRNA,105371609
ENSG00000227043,LINC01682,lncRNA,101927504
ENSG00000233480,LINC01683,mRNA,105372746
ENSG00000237484,LINC01684,mRNA,105372751
ENSG00000238063,LINC01685,lncRNA,105378656
ENSG00000261504,LINC01686,lncRNA,284648
ENSG00000233215,LINC01687,lncRNA,101927843
ENSG00000227181,LINC01688,lncRNA,105371644
ENSG00000224832,LINC01689,lncRNA,101927869
ENSG00000228961,LINC01690,mRNA,102724502
ENSG00000224857,LINC01691,lncRNA,107985195
ENSG00000226983,LINC01692,mRNA,339622
ENSG00000233922,LINC01694,lncRNA,105372840
ENSG00000236532,LINC01695,lncRNA,101927973
ENSG00000227940,LINC01696,mRNA,105372897
ENSG00000232079,LINC01697,lncRNA,284825
ENSG00000231648,LINC01698,lncRNA,101929476
ENSG00000179452,LINC01699,mRNA,100287948
ENSG00000232837,LINC01700,mRNA,101928435
ENSG00000232212,LINC01701,mRNA,107985456
ENSG00000235200,LINC01702,lncRNA,102724481
ENSG00000225518,LINC01703,mRNA,105373113
ENSG00000231666,LINC01704,mRNA,646268
ENSG00000232679,LINC01705,mRNA,107985307
ENSG00000224711,LINC01706,lncRNA,101929312
ENSG00000223883,LINC01707,lncRNA,105378785
ENSG00000224445,LINC01708,lncRNA,101928270
ENSG00000226715,LINC01709,mRNA,105378872
ENSG00000225561,LINC01710,lncRNA,105372925
ENSG00000268941,LINC01711,lncRNA,79160
ENSG00000231364,LINC01712,lncRNA,101927542
ENSG00000228482,LINC01713,mRNA,105372516
ENSG00000227634,LINC01714,mRNA,102724539
ENSG00000225657,LINC01716,lncRNA,105372682
ENSG00000232812,LINC01717,lncRNA,105372893
ENSG00000229606,LINC01718,mRNA,100506470
ENSG00000233396,LINC01719,lncRNA,101928979
ENSG00000231175,LINC01720,mRNA,440704
ENSG00000230133,LINC01721,lncRNA,400839
ENSG00000233048,LINC01722,mRNA,101929486
ENSG00000234265,LINC01723,mRNA,100505515
ENSG00000227421,LINC01724,lncRNA,105371673
ENSG00000233008,LINC01725,mRNA,101927587
ENSG00000280350,LINC01726,lncRNA,101929608
ENSG00000279082,LINC01727,lncRNA,101929625
ENSG00000233277,LINC01728,mRNA,105372626
ENSG00000225640,LINC01729,mRNA,101929207
ENSG00000275491,LINC01730,mRNA,101929125
ENSG00000234283,LINC01731,lncRNA,105371226
ENSG00000237292,LINC01732,lncRNA,101928973
ENSG00000226203,LINC01733,mRNA,101926955
ENSG00000230324,LINC01734,lncRNA,339568
ENSG00000261453,LINC01735,mRNA,107985254
ENSG00000228058,LINC01736,lncRNA,101927532
ENSG00000232964,LINC01737,lncRNA,101927553
ENSG00000227947,LINC01738,mRNA,107984953
ENSG00000229537,LINC01739,lncRNA,105378769
ENSG00000228067,LINC01740,lncRNA,101929565
ENSG00000236720,LINC01741,mRNA,101928778
ENSG00000275852,LINC01742,lncRNA,105376992
ENSG00000242042,LINC01743,mRNA,255654
ENSG00000236497,LINC01744,mRNA,101927683
ENSG00000225919,LINC01745,mRNA,105373199
ENSG00000274469,LINC01746,mRNA,105372608
ENSG00000230400,LINC01747,mRNA,105372566
ENSG00000226476,LINC01748,lncRNA,105378763
ENSG00000272259,LINC01749,mRNA,63930
ENSG00000231437,LINC01750,mRNA,643355
ENSG00000261249,LINC01751,lncRNA,101929288
ENSG00000224961,LINC01752,mRNA,101929395
ENSG00000230250,LINC01753,mRNA,105378739
ENSG00000224565,LINC01754,mRNA,102723442
ENSG00000233079,LINC01755,mRNA,105378738
ENSG00000230523,LINC01756,lncRNA,101928460
ENSG00000228105,LINC01757,lncRNA,105376827
ENSG00000229639,LINC01758,lncRNA,105378788
ENSG00000228504,LINC01760,lncRNA,100996630
ENSG00000233907,LINC01761,lncRNA,440594
ENSG00000233154,LINC01762,lncRNA,101929023
ENSG00000225446,LINC01763,lncRNA,105378854
ENSG00000267308,LINC01764,lncRNA,105372290
ENSG00000233730,LINC01765,mRNA,105378916
ENSG00000224910,LINC01766,mRNA,102723617
ENSG00000223956,LINC01767,mRNA,105378744
ENSG00000228420,LINC01768,mRNA,107985167
ENSG00000225285,LINC01770,lncRNA,102724312
ENSG00000226029,LINC01772,lncRNA,107984921
ENSG00000236950,LINC01774,mRNA,105372894
ENSG00000267201,LINC01775,mRNA,101928602
ENSG00000226053,LINC01776,lncRNA,729987
ENSG00000235054,LINC01777,mRNA,284661
ENSG00000223382,LINC01778,mRNA,105378622
ENSG00000235933,LINC01779,lncRNA,107985190
ENSG00000232650,LINC01780,lncRNA,105378934
ENSG00000234184,LINC01781,mRNA,101927412
ENSG00000267204,LINC01782,lncRNA,101927411
ENSG00000233421,LINC01783,lncRNA,100132147
ENSG00000228338,LINC01784,lncRNA,105376745
ENSG00000268038,LINC01785,mRNA,374890
ENSG00000230415,LINC01786,mRNA,101928895
ENSG00000231987,LINC01787,mRNA,101928241
ENSG00000229051,LINC01788,mRNA,101927244
ENSG00000229457,LINC01789,lncRNA,105373536
ENSG00000230173,LINC01790,lncRNA,101927431
ENSG00000267777,LINC01791,lncRNA,107985312
ENSG00000237166,LINC01792,mRNA,100507140
ENSG00000222030,LINC01793,lncRNA,101927285
ENSG00000233128,LINC01794,lncRNA,101929700
ENSG00000225226,LINC01795,lncRNA,105374744
ENSG00000277527,LINC01796,lncRNA,105373518
ENSG00000237179,LINC01797,mRNA,101927577
ENSG00000232046,LINC01798,lncRNA,100507073
ENSG00000230525,LINC01799,mRNA,101060019
ENSG00000234572,LINC01800,mRNA,101927438
ENSG00000267767,LINC01801,mRNA,400685
ENSG00000225064,LINC01802,lncRNA,105373852
ENSG00000228909,LINC01803,lncRNA,105373889
ENSG00000231031,LINC01804,mRNA,101926966
ENSG00000223863,LINC01805,lncRNA,105374774
ENSG00000227403,LINC01806,lncRNA,100996579
ENSG00000232023,LINC01807,lncRNA,101928765
ENSG00000237992,LINC01808,mRNA,105373460
ENSG00000232548,LINC01809,lncRNA,101928031
ENSG00000237266,LINC01810,lncRNA,105373400
ENSG00000226320,LINC01811,lncRNA,101928114
ENSG00000237013,LINC01812,lncRNA,101927701
ENSG00000229805,LINC01813,lncRNA,101927165
ENSG00000236008,LINC01814,lncRNA,101929567
ENSG00000235519,LINC01815,mRNA,100507201
ENSG00000231327,LINC01816,lncRNA,100133985
ENSG00000231420,LINC01817,mRNA,105373683
ENSG00000230645,LINC01818,mRNA,105373684
ENSG00000231826,LINC01819,lncRNA,102723854
ENSG00000228100,LINC01820,lncRNA,105374582
ENSG00000225539,LINC01821,lncRNA,101927406
ENSG00000229621,LINC01822,lncRNA,645949
ENSG00000224655,LINC01823,mRNA,101927801
ENSG00000226488,LINC01824,lncRNA,107985844
ENSG00000223466,LINC01825,mRNA,107985970
ENSG00000232740,LINC01826,lncRNA,107985818
ENSG00000234919,LINC01827,mRNA,105373818
ENSG00000235885,LINC01828,mRNA,102800447
ENSG00000236780,LINC01829,lncRNA,644838
ENSG00000234207,LINC01830,lncRNA,105374322
ENSG00000225765,LINC01831,mRNA,101927331
ENSG00000224231,LINC01832,mRNA,105373635
ENSG00000259439,LINC01833,lncRNA,107985879
ENSG00000261316,LINC01834,lncRNA,107985280
ENSG00000267530,LINC01836,mRNA,107985343
ENSG00000267489,LINC01837,mRNA,105372363
ENSG00000269037,LINC01838,mRNA,100652911
ENSG00000227509,LINC01839,mRNA,105374251
ENSG00000230215,LINC01840,mRNA,100874079
ENSG00000266913,LINC01841,lncRNA,105372288
ENSG00000267147,LINC01842,lncRNA,101928845
ENSG00000251169,LINC01843,lncRNA,101927934
ENSG00000236714,LINC01844,lncRNA,101926975
ENSG00000253298,LINC01845,mRNA,285627
ENSG00000248901,LINC01846,lncRNA,105379098
ENSG00000253311,LINC01847,lncRNA,101927766
ENSG00000254106,LINC01848,lncRNA,100289673
ENSG00000234988,LINC01849,lncRNA,105373507
ENSG00000227708,LINC01850,lncRNA,107985951
ENSG00000233605,LINC01851,mRNA,101927926
ENSG00000236914,LINC01852,mRNA,107984773
ENSG00000224028,LINC01853,lncRNA,105373647
ENSG00000204460,LINC01854,mRNA,151121
ENSG00000267517,LINC01855,mRNA,105372292
ENSG00000237574,LINC01856,lncRNA,101927924
ENSG00000224137,LINC01857,lncRNA,102724714
ENSG00000261615,LINC01858,mRNA,101929144
ENSG00000261558,LINC01859,mRNA,101929164
ENSG00000251183,LINC01861,mRNA,105378238
ENSG00000253959,LINC01863,lncRNA,107986480
ENSG00000267522,LINC01864,mRNA,101928886
ENSG00000233684,LINC01865,mRNA,105373350
ENSG00000237670,LINC01866,mRNA,107985806
ENSG00000225444,LINC01867,mRNA,105374596
ENSG00000234169,LINC01868,lncRNA,107985924
ENSG00000223826,LINC01870,lncRNA,107985925
ENSG00000235576,LINC01871,mRNA,101929531
ENSG00000268318,LINC01872,mRNA,105372444
ENSG00000232164,LINC01873,lncRNA,729348
ENSG00000223985,LINC01874,mRNA,727944
ENSG00000225942,LINC01875,lncRNA,101927362
ENSG00000226383,LINC01876,mRNA,101929378
ENSG00000238217,LINC01877,mRNA,101927641
ENSG00000234308,LINC01878,lncRNA,102725079
ENSG00000276397,LINC01879,lncRNA,400661
ENSG00000232002,LINC01880,lncRNA,105373979
ENSG00000220804,LINC01881,mRNA,728323
ENSG00000260302,LINC01882,mRNA,100996324
ENSG00000235009,LINC01883,lncRNA,100996902
ENSG00000233587,LINC01884,lncRNA,102723362
ENSG00000237880,LINC01885,mRNA,105373538
ENSG00000224568,LINC01886,mRNA,105373537
ENSG00000266604,LINC01887,lncRNA,102724470
ENSG00000237576,LINC01888,lncRNA,107985893
ENSG00000235491,LINC01889,lncRNA,105373597
ENSG00000228329,LINC01890,mRNA,105374791
ENSG00000231682,LINC01891,mRNA,105373934
ENSG00000265514,LINC01892,lncRNA,105371969
ENSG00000264260,LINC01893,lncRNA,105372207
ENSG00000264345,LINC01894,mRNA,105372030
ENSG00000259256,LINC01895,mRNA,105371964
ENSG00000263146,LINC01896,lncRNA,645321
ENSG00000267209,LINC01897,mRNA,107985146
ENSG00000261194,LINC01898,lncRNA,100505853
ENSG00000265352,LINC01899,mRNA,102724913
ENSG00000265758,LINC01900,mRNA,102724208
ENSG00000267413,LINC01901,mRNA,105372080
ENSG00000283503,LINC01902,mRNA,105372079
ENSG00000265555,LINC01903,lncRNA,101927430
ENSG00000259837,LINC01904,mRNA,388456
ENSG00000267057,LINC01905,mRNA,102724698
ENSG00000265786,LINC01906,lncRNA,105372009
ENSG00000226125,LINC01907,mRNA,151475
ENSG00000265374,LINC01908,lncRNA,105372037
ENSG00000266258,LINC01909,lncRNA,101927481
ENSG00000266278,LINC01910,lncRNA,101060542
ENSG00000231040,LINC01911,mRNA,105373669
ENSG00000264699,LINC01912,mRNA,105372175
ENSG00000214691,LINC01913,mRNA,388942
ENSG00000234362,LINC01914,lncRNA,101929723
ENSG00000265485,LINC01915,lncRNA,729950
ENSG00000264232,LINC01916,lncRNA,107985128
ENSG00000260433,LINC01917,lncRNA,101928167
ENSG00000226508,LINC01918,mRNA,105373984
ENSG00000263438,LINC01919,lncRNA,102724651
ENSG00000236049,LINC01920,mRNA,101929260
ENSG00000223874,LINC01921,lncRNA,101928327
ENSG00000259779,LINC01922,lncRNA,101927606
ENSG00000236653,LINC01923,mRNA,101927619
ENSG00000267134,LINC01924,lncRNA,284294
ENSG00000264265,LINC01925,lncRNA,105376854
ENSG00000267593,LINC01926,lncRNA,105372147
ENSG00000266312,LINC01927,mRNA,101927651
ENSG00000267425,LINC01928,lncRNA,105371994
ENSG00000267013,LINC01929,lncRNA,101927229
ENSG00000162947,LINC01931,mRNA,150596
ENSG00000253315,LINC01932,mRNA,105377682
ENSG00000254226,LINC01933,mRNA,101927115
ENSG00000234663,LINC01934,mRNA,101927156
ENSG00000224095,LINC01935,lncRNA,105373519
ENSG00000235997,LINC01936,lncRNA,285043
ENSG00000234279,LINC01937,mRNA,105373962
ENSG00000254066,LINC01938,mRNA,105377701
ENSG00000228799,LINC01939,mRNA,101060385
ENSG00000227744,LINC01940,lncRNA,401039
ENSG00000226813,LINC01941,mRNA,105373600
ENSG00000253428,LINC01942,lncRNA,105377736
ENSG00000280721,LINC01943,lncRNA,101928173
ENSG00000254299,LINC01944,mRNA,105377728
ENSG00000236485,LINC01945,lncRNA,101928067
ENSG00000223647,LINC01946,mRNA,105374449
ENSG00000254130,LINC01947,mRNA,102557615
ENSG00000248727,LINC01948,mRNA,102467147
ENSG00000288569,LINC01949,mRNA,55338
ENSG00000251027,LINC01950,mRNA,102467213
ENSG00000204754,LINC01951,lncRNA,441116
ENSG00000236193,LINC01953,lncRNA,105373863
ENSG00000271952,LINC01954,lncRNA,101929733
ENSG00000281477,LINC01955,mRNA,105374847
ENSG00000258910,LINC01956,lncRNA,107985816
ENSG00000251542,LINC01957,mRNA,101927059
ENSG00000283436,LINC01958,mRNA,105373708
